Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1302971769360,20.425,-5.387,0.279,24,16,20425,-5387,279,0,0,0
5,1,1,0,0x00000000,0,2,1302971769360,20.451,-5.245,0.317,0,16,20451,-5245,317,0,0,0
