Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1044106624520,35.404,3.297,0.258,2,16,35404,3297,258,0,0,0
5,1,1,0,0x00000000,0,2,1044106624520,35.32,3.534,0.306,12,16,35320,3534,306,0,0,0
5,1,1,0,0x00000000,0,2,1044129788540,35.358,3.355,0.24,7,16,35358,3355,240,0,0,0
5,1,1,0,0x00000000,0,2,1044140570880,35.272,3.289,0.43,1,16,35272,3289,430,0,0,0
